original_claim,negated_claim,strengthened_claim,weakened_claim,original_prob,negation_prob,more_specific_prob,less_specific_prob
There are more than 20 undiscovered species of mammals in the Amazon rainforest.,There are not more than 20 undiscovered species of mammals in the Amazon rainforest.,There are at least 30 undiscovered species of mammals in the Amazon rainforest.,There are undiscovered species of mammals in the Amazon rainforest.,0.7635000000000001,0.684375,0.891,0.9395
There is a hidden chamber yet to be discovered in the Great Pyramid of Giza.,There is not a hidden chamber yet to be discovered in the Great Pyramid of Giza.,There is a hidden chamber yet to be discovered in the Great Pyramid of Giza that contains artifacts from the reign of Pharaoh Khufu.,There is a hidden chamber in the Great Pyramid of Giza.,0.79,0.612,0.506,0.0024999999999999467
Intelligent extraterrestrial life exists in our universe.,Intelligent extraterrestrial life does not exist in our universe.,Intelligent extraterrestrial life exists in our universe and has developed advanced technology comparable to human civilization.,Intelligent life exists in our universe.,0.0,0.0055000000000000005,0.043250000000000004,0.916
Aliens exist in our universe.,Aliens do not exist in our universe.,Intelligent aliens exist in our universe capable of communicating with humans.,Life exists in our universe.,0.4975,0.3,0.6529999999999999,0.7015
"The building blocks of our universe are not matter and energy, but information.","The building blocks of our universe are matter and energy, not information.","The building blocks of our universe are not matter and energy, but information encoded in a specific quantum state.",The building blocks of our universe include information.,0.07175000000000001,0.15425,0.0,0.9097500000000001
Aliens exist in our galaxy.,Aliens do not exist in our galaxy.,Intelligent aliens exist in our galaxy.,Aliens exist.,0.7,0.28500000000000003,0.7858,0.13940000000000002
"Shakespeare's play ""Henry VIII"" was co-written by John Fletcher.","Shakespeare's play ""Henry VIII"" was not co-written by John Fletcher.","Shakespeare's play ""Henry VIII"" was co-written by John Fletcher and was primarily written during the early 17th century.","Shakespeare's play ""Henry VIII"" was written by more than one person.",0.7727499999999999,0.9137500000000001,0.914,0.77125
Life exists on planets other than Earth.,Life does not exist on planets other than Earth.,Life exists on planets other than Earth that have conditions similar to those on Earth.,Life exists on some planets.,0.21000000000000002,0.23968,0.07137500000000008,0.872
There is life on other planets.,There is no life on other planets.,"There is complex, intelligent life on planets within the Milky Way galaxy.",There is life in the universe.,0.6225,0.30000000000000004,0.151725,0.8674999999999999
"The painting ""Mona Lisa"" was originally created with eyebrows.","The painting ""Mona Lisa"" was not originally created with eyebrows.","The painting ""Mona Lisa"" was originally created with clearly defined eyebrows.","The painting ""Mona Lisa"" was originally created with some facial features.",0.24475000000000008,0.9262499999999999,0.06250000000000011,0.9055
Aliens exist in the observable universe.,Aliens do not exist in the observable universe.,Intelligent aliens exist in the observable universe.,Life exists in the observable universe.,0.0,0.0,0.04949999999999999,0.9314
There is life beyond Earth.,There is no life beyond Earth.,There is intelligent life beyond Earth.,There is life in the universe.,0.5525,0.80495,0.5715,0.80625
There is likely life on other planets in the universe.,There is not likely life on other planets in the universe.,There is likely complex life on planets similar to Earth in the habitable zones of their stars in the universe.,There is life on some planets in the universe.,0.73075,0.27325,0.5494999999999999,0.5339999999999999
"The painting ""Mona Lisa"" has been stolen from the Louvre Museum in France more than once in its history.","The painting ""Mona Lisa"" has not been stolen from the Louvre Museum in France more than once in its history.","The painting ""Mona Lisa"" has been stolen from the Louvre Museum in France at least three times in its history.","The painting ""Mona Lisa"" has been stolen from the Louvre Museum in France.",0.8051249999999999,0.99185,0.20400000000000001,0.618
There is water in the liquid state on Mars.,There is not water in the liquid state on Mars.,There is liquid water on the surface of Mars during the summer months.,There is water on Mars.,0.915,0.045250000000000005,0.9105,0.8215
There are more than 150 active volcanoes in Japan.,There are not more than 150 active volcanoes in Japan.,There are more than 150 active volcanoes in Japan that have erupted in the last 100 years.,There are active volcanoes in Japan.,0.21599999999999986,0.762,0.8223180000000001,0.993
Oxygen levels in Earth's atmosphere are decreasing marginally over time due to industrial pollution.,Oxygen levels in Earth's atmosphere are not decreasing marginally over time due to industrial pollution.,"Oxygen levels in Earth's atmosphere are decreasing marginally over time due to industrial pollution, with a reduction of at least 0.1% per decade.",Oxygen levels in Earth's atmosphere are changing over time.,0.6615,0.86125,0.59,0.9025
"The painting was created by an unknown Renaissance artist, not by Leonardo da Vinci.","The painting was created by Leonardo da Vinci, not by an unknown Renaissance artist.","The painting was created by an unknown Renaissance artist from the late 15th century, not by Leonardo da Vinci.",The painting was created by a Renaissance artist.,0.96,0.82025,0.91875,0.86125
Caffeine increases short-term recall ability.,Caffeine does not increase short-term recall ability.,Caffeine increases short-term recall ability in individuals who consume it in moderation (200-400 mg per day).,Caffeine affects recall ability.,0.8549999999999999,0.3903750000000001,0.788,0.765
There is liquid water under the ice cap of Mars.,There is not liquid water under the ice cap of Mars.,There is liquid water under the ice cap of Mars that is at least 1 meter deep.,There is water under the ice cap of Mars.,0.44875,0.0,0.9550000000000001,0.5572499999999999
There are over 100 million active users on the platform Snapchat.,There are not over 100 million active users on the platform Snapchat.,There are over 100 million active users on the platform Snapchat in the United States alone.,There are millions of active users on the platform Snapchat.,0.853225,0.26,0.9805,0.7600000000000001
Most people prefer dogs over cats.,Most people do not prefer dogs over cats.,Most people prefer large dog breeds over cats.,Some people prefer dogs over cats.,0.6369999999999999,0.936,0.37999999999999995,0.5524250000000002
Most of the world's chocolate is produced in West Africa.,Most of the world's chocolate is not produced in West Africa.,"Most of the world's chocolate is produced in West Africa, specifically in the countries of Côte d'Ivoire and Ghana.",A significant amount of the world's chocolate is produced in West Africa.,0.805,0.88425,0.91,0.902
Bats are the primary natural reservoir for Ebola virus.,Bats are not the primary natural reservoir for Ebola virus.,Bats are the primary natural reservoir for the Zaire strain of the Ebola virus.,Bats are a natural reservoir for Ebola virus.,0.7742499999999999,0.85725,0.91625,0.99275
Caffeine intake can help improve cognitive performance in adults.,Caffeine intake cannot help improve cognitive performance in adults.,Caffeine intake can help improve cognitive performance in adults aged 18 to 35.,Caffeine intake can help improve cognitive performance.,0.766,0.609375,0.806,0.8500000000000001
